VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH         OBS_THRESH         COV_THRESH ALPHA LINE_TYPE TOTAL BASER    BASER_NCL BASER_NCU BASER_BCL BASER_BCU FMEAN   FMEAN_NCL FMEAN_NCU FMEAN_BCL FMEAN_BCU ACC     ACC_NCL ACC_NCU ACC_BCL ACC_BCU FBIAS   FBIAS_BCL FBIAS_BCU PODY    PODY_NCL PODY_NCU PODY_BCL PODY_BCU PODN     PODN_NCL PODN_NCU PODN_BCL PODN_BCU POFD     POFD_NCL POFD_NCU POFD_BCL POFD_BCU FAR       FAR_NCL   FAR_NCU   FAR_BCL FAR_BCU CSI     CSI_NCL CSI_NCU CSI_BCL CSI_BCU GSS       GSS_BCL GSS_BCU HK       HK_NCL    HK_NCU   HK_BCL HK_BCU HSS      HSS_BCL HSS_BCU ODDS     ODDS_NCL ODDS_NCU ODDS_BCL ODDS_BCU LODDS   LODDS_NCL LODDS_NCU LODDS_BCL LODDS_BCU ORSS    ORSS_NCL ORSS_NCU ORSS_BCL ORSS_BCU EDS       EDS_NCL   EDS_NCU  EDS_BCL EDS_BCU SEDS      SEDS_NCL  SEDS_NCU SEDS_BCL SEDS_BCU EDI     EDI_NCL  EDI_NCU EDI_BCL EDI_BCU SEDI    SEDI_NCL SEDI_NCU SEDI_BCL SEDI_BCU BAGSS     BAGSS_BCL BAGSS_BCU HSS_EC  HSS_EC_BCL HSS_EC_BCU EC_VALUE
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  NEAREST     1           >=SFP50(280.58438)  >=SOP50(287.9563)  NA         0.1   CTS       62094 0.50176   0.49845   0.50506         NA        NA 0.50209  0.49879    0.50539        NA        NA 0.87466 0.87246 0.87683      NA      NA 1.00067        NA        NA 0.87543  0.87324  0.8776        NA       NA 0.87388  0.87167  0.87605        NA       NA 0.12612  0.12395  0.12833        NA       NA 0.12516   0.12299   0.12736        NA      NA 0.778   0.77524 0.78073      NA      NA 0.59912        NA      NA 0.74931  0.74495   0.75367      NA     NA 0.74931       NA      NA 48.69409 46.79077 50.67484       NA       NA 3.88556   3.84569   3.92543        NA        NA 0.95975  0.95818  0.96133       NA       NA  0.67658   0.66941  0.68374       NA      NA 0.67576    0.6686   0.68292        NA       NA 0.87925  0.8749  0.8836       NA      NA 0.87883  0.87447  0.8832        NA       NA 0.59882          NA        NA 0.74932         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  NEAREST     1           >=SFP50(280.58438)  >=SOP50(287.9563)  NA         0.05  CTS       62094 0.50176   0.49782   0.50569         NA        NA 0.50209  0.49816    0.50603        NA        NA 0.87466 0.87203 0.87724      NA      NA 1.00067        NA        NA 0.87543  0.87281  0.87801       NA       NA 0.87388  0.87124  0.87646        NA       NA 0.12612  0.12354  0.12876        NA       NA 0.12516   0.12258   0.12778        NA      NA 0.778   0.77471 0.78125      NA      NA 0.59912        NA      NA 0.74931  0.74412   0.7545       NA     NA 0.74931       NA      NA 48.69409 46.43472 51.0634        NA       NA 3.88556   3.83805   3.93307        NA        NA 0.95975  0.95788  0.96163       NA       NA  0.67658   0.66804  0.68511       NA      NA 0.67576    0.66723  0.68429        NA       NA 0.87925  0.87407 0.88444      NA      NA 0.87883  0.87364  0.88403       NA       NA 0.59882          NA        NA 0.74932         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NEAREST     1           ==FBIAS1(2.97938)   >5                 NA         0.1   CTS       45845 0.34734   0.3437    0.35101         NA        NA 0.36735  0.36365    0.37106        NA        NA 0.64286 0.63917 0.64653      NA      NA 1.05759        NA        NA 0.51469  0.51085  0.51853       NA       NA 0.71107  0.70758  0.71454        NA       NA 0.28893  0.28546  0.29242        NA       NA 0.51333   0.50949   0.51717        NA      NA 0.33359 0.32998 0.33722      NA      NA 0.12534        NA      NA 0.22577  0.2177    0.23383      NA     NA 0.22277       NA      NA  2.61012  2.5242   2.69896       NA       NA 0.95939   0.92592   0.99287        NA        NA 0.446    0.43259  0.45941       NA       NA  0.22842   0.21939  0.23745       NA      NA 0.1959     0.18711  0.20469        NA       NA 0.30298  0.28941 0.31654      NA      NA 0.32306  0.30887  0.33725       NA       NA 0.12441          NA        NA 0.28572         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NEAREST     1           ==FBIAS1(2.97938)   >5                 NA         0.05  CTS       45845 0.34734   0.343     0.35172         NA        NA 0.36735  0.36294    0.37177        NA        NA 0.64286 0.63846 0.64724      NA      NA 1.05759        NA        NA 0.51469  0.51012  0.51927       NA       NA 0.71107  0.70691  0.7152         NA       NA 0.28893  0.2848   0.29309        NA       NA 0.51333   0.50875   0.5179         NA      NA 0.33359 0.32929 0.33792      NA      NA 0.12534        NA      NA 0.22577  0.21616   0.23537      NA     NA 0.22277       NA      NA  2.61012  2.50806  2.71632       NA       NA 0.95939   0.91951   0.99928        NA        NA 0.446    0.43003  0.46198       NA       NA  0.22842   0.21766  0.23918       NA      NA 0.1959     0.18543  0.20638        NA       NA 0.30298  0.28681 0.31914      NA      NA 0.32306  0.30615  0.33997       NA       NA 0.12441          NA        NA 0.28572         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NEAREST     1           >SFP50(2.4957)      >SOP50(3.95)       NA         0.1   CTS       45845 0.49973   0.49589   0.50357         NA        NA 0.49957  0.49573    0.50342        NA        NA 0.59706 0.59328 0.60082      NA      NA 0.99969        NA        NA 0.59668  0.59291  0.60045       NA       NA 0.59743  0.59365  0.60119        NA       NA 0.40257  0.39881  0.40635        NA       NA 0.40313   0.39937   0.40691        NA      NA 0.42529 0.42149 0.42909      NA      NA 0.10749        NA      NA 0.19411  0.18657   0.20165      NA     NA 0.19411       NA      NA  2.19552  2.12781  2.26538       NA       NA 0.78642   0.7551    0.81774        NA        NA 0.37412  0.36065  0.38759       NA       NA  0.14654   0.13807  0.15501       NA      NA 0.14679    0.13833  0.15526        NA       NA 0.27591  0.2612  0.29061      NA      NA 0.27599  0.26129  0.2907        NA       NA 0.10748          NA        NA 0.19411         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NEAREST     1           >SFP50(2.4957)      >SOP50(3.95)       NA         0.05  CTS       45845 0.49973   0.49515   0.5043          NA        NA 0.49957  0.495      0.50415        NA        NA 0.59706 0.59256 0.60154      NA      NA 0.99969        NA        NA 0.59668  0.59218  0.60116       NA       NA 0.59743  0.59293  0.60191        NA       NA 0.40257  0.39809  0.40707        NA       NA 0.40313   0.39865   0.40763        NA      NA 0.42529 0.42077 0.42982      NA      NA 0.10749        NA      NA 0.19411  0.18513   0.20309      NA     NA 0.19411       NA      NA  2.19552  2.11508  2.27902       NA       NA 0.78642   0.74909   0.82374        NA        NA 0.37412  0.35807  0.39017       NA       NA  0.14654   0.13645  0.15663       NA      NA 0.14679    0.1367   0.15688        NA       NA 0.27591  0.25839 0.29343      NA      NA 0.27599  0.25847  0.29352       NA       NA 0.10748          NA        NA 0.19411         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NEAREST     1           >SFP75(3.52195)     >SOP75(6.03)       NA         0.1   CTS       45845 0.24986   0.24655   0.2532          NA        NA 0.24999  0.24668    0.25334        NA        NA 0.72123 0.71778 0.72467      NA      NA 1.00052        NA        NA 0.44243  0.43861  0.44625       NA       NA 0.8141   0.8111   0.81707        NA       NA 0.1859   0.18293  0.1889         NA       NA 0.5578    0.55399   0.56162        NA      NA 0.28395 0.2805  0.28743      NA      NA 0.14711        NA      NA 0.25653  0.24772   0.26534      NA     NA 0.25649       NA      NA  3.47493  3.34391  3.61109       NA       NA 1.24558   1.20714   1.28401        NA        NA 0.55307  0.53973  0.56641       NA       NA  0.25944   0.24957  0.2693        NA      NA 0.2592     0.24933  0.26906        NA       NA 0.3471   0.33422 0.35999      NA      NA 0.37884  0.36512  0.39256       NA       NA 0.14708          NA        NA 0.44247         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NEAREST     1           >SFP75(3.52195)     >SOP75(6.03)       NA         0.05  CTS       45845 0.24986   0.24592   0.25385         NA        NA 0.24999  0.24605    0.25398        NA        NA 0.72123 0.71711 0.72532      NA      NA 1.00052        NA        NA 0.44243  0.43789  0.44698       NA       NA 0.8141   0.81052  0.81764        NA       NA 0.1859   0.18236  0.18948        NA       NA 0.5578    0.55325   0.56235        NA      NA 0.28395 0.27984 0.2881       NA      NA 0.14711        NA      NA 0.25653  0.24603   0.26703      NA     NA 0.25649       NA      NA  3.47493  3.31938  3.63778       NA       NA 1.24558   1.19978   1.29137        NA        NA 0.55307  0.53717  0.56896       NA       NA  0.25944   0.24768  0.27119       NA      NA 0.2592     0.24744  0.27095        NA       NA 0.3471   0.33176 0.36245      NA      NA 0.37884  0.36249  0.39519       NA       NA 0.14708          NA        NA 0.44247         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NEAREST     1           >SFP90(4.88418)     >SOP90(8.94)       NA         0.1   CTS       45845 0.08797   0.085819  0.090171        NA        NA 0.10001  0.09773    0.10234        NA        NA 0.89992 0.89759 0.90221      NA      NA 1.13687        NA        NA 0.49963  0.49579  0.50347       NA       NA 0.93853  0.93666  0.94035        NA       NA 0.061466 0.059646 0.063337       NA       NA 0.56052   0.55671   0.56433        NA      NA 0.30516 0.30164 0.30871      NA      NA 0.25996        NA      NA 0.43816  0.42461   0.45172      NA     NA 0.41265       NA      NA 15.24656 14.33449 16.21666       NA       NA 2.72435   2.66267   2.78604        NA        NA 0.8769   0.86977  0.88402       NA       NA  0.55586   0.54295  0.56877       NA      NA 0.51481    0.50224  0.52737        NA       NA 0.60157  0.5867  0.61645      NA      NA 0.64269  0.62762  0.65775       NA       NA 0.24755          NA        NA 0.79985         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NEAREST     1           >SFP90(4.88418)     >SOP90(8.94)       NA         0.05  CTS       45845 0.08797   0.085412  0.090598        NA        NA 0.10001  0.097298   0.10279        NA        NA 0.89992 0.89714 0.90264      NA      NA 1.13687        NA        NA 0.49963  0.49505  0.5042        NA       NA 0.93853  0.9363   0.9407         NA       NA 0.061466 0.059304 0.063701       NA       NA 0.56052   0.55598   0.56506        NA      NA 0.30516 0.30097 0.3094       NA      NA 0.25996        NA      NA 0.43816  0.42201   0.45431      NA     NA 0.41265       NA      NA 15.24656 14.16609 16.40944       NA       NA 2.72435   2.65085   2.79786        NA        NA 0.8769   0.86841  0.88539       NA       NA  0.55586   0.54048  0.57124       NA      NA 0.51481    0.49983  0.52978        NA       NA 0.60157  0.58385 0.6193       NA      NA 0.64269  0.62474  0.66064       NA       NA 0.24755          NA        NA 0.79985         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  NEAREST     1           ==FBIAS1(6.19561)   >5                 NA         0.1   CTS       62094 0.20548   0.20282   0.20816         NA        NA 0.23287  0.23009    0.23567        NA        NA 0.7082  0.70519 0.71119      NA      NA 1.13332        NA        NA 0.35661  0.35346  0.35978       NA       NA 0.79913  0.79647  0.80176        NA       NA 0.20087  0.19824  0.20353        NA       NA 0.68534   0.68227   0.6884         NA      NA 0.20071 0.19808 0.20337      NA      NA 0.08015        NA      NA 0.15574  0.14791   0.16356      NA     NA 0.14841       NA      NA  2.20505  2.12798  2.28492       NA       NA 0.79075   0.75517   0.82633        NA        NA 0.37599  0.36071  0.39126       NA       NA  0.21094   0.20188  0.22001       NA      NA 0.16306    0.15435  0.17176        NA       NA 0.21773  0.20548 0.22998      NA      NA 0.23952  0.22616  0.25288       NA       NA 0.077822         NA        NA 0.4164          NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  NEAREST     1           ==FBIAS1(6.19561)   >5                 NA         0.05  CTS       62094 0.20548   0.20232   0.20868         NA        NA 0.23287  0.22956    0.23621        NA        NA 0.7082  0.70461 0.71176      NA      NA 1.13332        NA        NA 0.35661  0.35285  0.36039       NA       NA 0.79913  0.79596  0.80226        NA       NA 0.20087  0.19774  0.20404        NA       NA 0.68534   0.68167   0.68898        NA      NA 0.20071 0.19758 0.20388      NA      NA 0.08015        NA      NA 0.15574  0.14642   0.16506      NA     NA 0.14841       NA      NA  2.20505  2.11353  2.30055       NA       NA 0.79075   0.74836   0.83315        NA        NA 0.37599  0.35778  0.39419       NA       NA  0.21094   0.20014  0.22174       NA      NA 0.16306    0.15269  0.17343        NA       NA 0.21773  0.20313 0.23233      NA      NA 0.23952  0.2236   0.25544       NA       NA 0.077822         NA        NA 0.4164          NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  NEAREST     1           >SFP50(3.94637)     >SOP50(3.16)       NA         0.1   CTS       62094 0.45194   0.44866   0.45523         NA        NA 0.49986  0.49655    0.50316        NA        NA 0.60706 0.60383 0.61028      NA      NA 1.10601        NA        NA 0.61829  0.61508  0.62149       NA       NA 0.59781  0.59457  0.60104        NA       NA 0.40219  0.39896  0.40543        NA       NA 0.44098   0.4377    0.44426        NA      NA 0.41559 0.41234 0.41885      NA      NA 0.11989        NA      NA 0.2161   0.20965   0.22254      NA     NA 0.21411       NA      NA  2.40759  2.34301  2.47394       NA       NA 0.87863   0.85144   0.90581        NA        NA 0.41307  0.4018   0.42435       NA       NA  0.2458    0.23826  0.25334       NA      NA 0.16677    0.15971  0.17383        NA       NA 0.30901  0.29555 0.32247      NA      NA 0.30623  0.29284  0.31961       NA       NA 0.12207          NA        NA 0.21413         NA         NA      0.5
