VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD  INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBS      FBS_BCL FBS_BCU FSS         FSS_BCL FSS_BCU AFSS       AFSS_BCL AFSS_BCU UFSS    UFSS_BCL UFSS_BCU F_RATE    F_RATE_BCL F_RATE_BCU O_RATE     O_RATE_BCL O_RATE_BCU
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           <5          <5         NA         0.05  NBRCNT    45302 0.126         NA      NA  0.93049         NA      NA  0.98869         NA       NA 0.92559       NA       NA 0.99004           NA         NA 0.85118            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           <5          <5         NA         0.1   NBRCNT    61703 0.18052       NA      NA  0.89743         NA      NA  0.98506         NA       NA 0.98315       NA       NA 0.81204           NA         NA 0.96629            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           <5          <5         NA         0.05  NBRCNT    61703 0.18052       NA      NA  0.89743         NA      NA  0.98506         NA       NA 0.98315       NA       NA 0.81204           NA         NA 0.96629            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           >=5         >=5        NA         0.1   NBRCNT    45302 0.126         NA      NA  0.03354         NA      NA  0.13319         NA       NA 0.57441       NA       NA 0.0099554         NA         NA 0.14882            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           >=5         >=5        NA         0.05  NBRCNT    45302 0.126         NA      NA  0.03354         NA      NA  0.13319         NA       NA 0.57441       NA       NA 0.0099554         NA         NA 0.14882            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           >=5         >=5        NA         0.1   NBRCNT    61703 0.18052       NA      NA  0.11232         NA      NA  0.34751         NA       NA 0.51685       NA       NA 0.18796           NA         NA 0.03371            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           >=5         >=5        NA         0.05  NBRCNT    61703 0.18052       NA      NA  0.11232         NA      NA  0.34751         NA       NA 0.51685       NA       NA 0.18796           NA         NA 0.03371            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 25          <5          <5         NA         0.1   NBRCNT    44837 0.11569       NA      NA  0.93582         NA      NA  0.98876         NA       NA 0.92574       NA       NA 0.98994           NA         NA 0.85148            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 25          <5          <5         NA         0.05  NBRCNT    44837 0.11569       NA      NA  0.93582         NA      NA  0.98876         NA       NA 0.92574       NA       NA 0.98994           NA         NA 0.85148            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 25          <5          <5         NA         0.1   NBRCNT    61325 0.17169       NA      NA  0.9019          NA      NA  0.98479         NA       NA 0.98331       NA       NA 0.81102           NA         NA 0.96662            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 25          <5          <5         NA         0.05  NBRCNT    61325 0.17169       NA      NA  0.9019          NA      NA  0.98479         NA       NA 0.98331       NA       NA 0.81102           NA         NA 0.96662            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 25          >=5         >=5        NA         0.1   NBRCNT    44837 0.11569       NA      NA  0.032991        NA      NA  0.13484         NA       NA 0.57426       NA       NA 0.010059          NA         NA 0.14852            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 25          >=5         >=5        NA         0.05  NBRCNT    44837 0.11569       NA      NA  0.032991        NA      NA  0.13484         NA       NA 0.57426       NA       NA 0.010059          NA         NA 0.14852            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 25          >=5         >=5        NA         0.1   NBRCNT    61325 0.17169       NA      NA  0.11738         NA      NA  0.34258         NA       NA 0.51669       NA       NA 0.18898           NA         NA 0.03338            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 25          >=5         >=5        NA         0.05  NBRCNT    61325 0.17169       NA      NA  0.11738         NA      NA  0.34258         NA       NA 0.51669       NA       NA 0.18898           NA         NA 0.03338            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           <5          <5         NA         0.1   NBRCNT    45302 0.052792      NA      NA  0.97242         NA      NA  0.99988         NA       NA 0.98637       NA       NA 0.95766           NA         NA 0.97274            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           <5          <5         NA         0.05  NBRCNT    45302 0.052792      NA      NA  0.97242         NA      NA  0.99988         NA       NA 0.98637       NA       NA 0.95766           NA         NA 0.97274            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           <5          <5         NA         0.1   NBRCNT    61703 0.082427      NA      NA  0.95633         NA      NA  0.99748         NA       NA 0.95771       NA       NA 0.9828            NA         NA 0.91542            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           <5          <5         NA         0.05  NBRCNT    61703 0.082427      NA      NA  0.95633         NA      NA  0.99748         NA       NA 0.95771       NA       NA 0.9828            NA         NA 0.91542            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           >=5         >=5        NA         0.1   NBRCNT    45302 0.052792      NA      NA  0.0061972       NA      NA  0.91036         NA       NA 0.51363       NA       NA 0.042338          NA         NA 0.027261           NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           >=5         >=5        NA         0.05  NBRCNT    45302 0.052792      NA      NA  0.0061972       NA      NA  0.91036         NA       NA 0.51363       NA       NA 0.042338          NA         NA 0.027261           NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           >=5         >=5        NA         0.1   NBRCNT    61703 0.082427      NA      NA  0.095463        NA      NA  0.39045         NA       NA 0.54229       NA       NA 0.017195          NA         NA 0.084583           NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           >=5         >=5        NA         0.05  NBRCNT    61703 0.082427      NA      NA  0.095463        NA      NA  0.39045         NA       NA 0.54229       NA       NA 0.017195          NA         NA 0.084583           NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 25          <5          <5         NA         0.1   NBRCNT    44837 0.044931      NA      NA  0.97649         NA      NA  0.99992         NA       NA 0.98623       NA       NA 0.96037           NA         NA 0.97246            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 25          <5          <5         NA         0.05  NBRCNT    44837 0.044931      NA      NA  0.97649         NA      NA  0.99992         NA       NA 0.98623       NA       NA 0.96037           NA         NA 0.97246            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 25          <5          <5         NA         0.1   NBRCNT    61325 0.077237      NA      NA  0.95894         NA      NA  0.99745         NA       NA 0.95746       NA       NA 0.9827            NA         NA 0.91491            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 25          <5          <5         NA         0.05  NBRCNT    61325 0.077237      NA      NA  0.95894         NA      NA  0.99745         NA       NA 0.95746       NA       NA 0.9827            NA         NA 0.91491            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 25          >=5         >=5        NA         0.1   NBRCNT    44837 0.044931      NA      NA  0.0055539       NA      NA  0.93727         NA       NA 0.51377       NA       NA 0.039632          NA         NA 0.027544           NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 25          >=5         >=5        NA         0.05  NBRCNT    44837 0.044931      NA      NA  0.0055539       NA      NA  0.93727         NA       NA 0.51377       NA       NA 0.039632          NA         NA 0.027544           NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 25          >=5         >=5        NA         0.1   NBRCNT    61325 0.077237      NA      NA  0.10017         NA      NA  0.39052         NA       NA 0.54254       NA       NA 0.017301          NA         NA 0.085088           NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 25          >=5         >=5        NA         0.05  NBRCNT    61325 0.077237      NA      NA  0.10017         NA      NA  0.39052         NA       NA 0.54254       NA       NA 0.017301          NA         NA 0.085088           NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           <5          <5         NA         0.1   NBRCNT    45302 0.25693       NA      NA  0.82666         NA      NA  0.94024         NA       NA 0.81915       NA       NA 0.91003           NA         NA 0.63829            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           <5          <5         NA         0.05  NBRCNT    45302 0.25693       NA      NA  0.82666         NA      NA  0.94024         NA       NA 0.81915       NA       NA 0.91003           NA         NA 0.63829            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           <5          <5         NA         0.1   NBRCNT    61703 0.31631       NA      NA  0.76843         NA      NA  0.98503         NA       NA 0.8836        NA       NA 0.64459           NA         NA 0.76721            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           <5          <5         NA         0.05  NBRCNT    61703 0.31631       NA      NA  0.76843         NA      NA  0.98503         NA       NA 0.8836        NA       NA 0.64459           NA         NA 0.76721            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           >=5         >=5        NA         0.1   NBRCNT    45302 0.25693       NA      NA  0.33376         NA      NA  0.46851         NA       NA 0.68085       NA       NA 0.089974          NA         NA 0.36171            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NBRHD_SQUARE 9           >=5         >=5        NA         0.05  NBRCNT    45302 0.25693       NA      NA  0.33376         NA      NA  0.46851         NA       NA 0.68085       NA       NA 0.089974          NA         NA 0.36171            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           >=5         >=5        NA         0.1   NBRCNT    61703 0.31631       NA      NA  0.41686         NA      NA  0.91671         NA       NA 0.6164        NA       NA 0.35541           NA         NA 0.23279            NA         NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  NBRHD_SQUARE 9           >=5         >=5        NA         0.05  NBRCNT    61703 0.31631       NA      NA  0.41686         NA      NA  0.91671         NA       NA 0.6164        NA       NA 0.35541           NA         NA 0.23279            NA         NA
