VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV  OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER    VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2   CL_3 VALUE_3   CL_4 VALUE_4    CL_5 VALUE_5   CL_6 VALUE_6   CL_7 VALUE_7   CL_8 VALUE_8   CL_9 VALUE_9   CL_10 VALUE_10 CL_11 VALUE_11   CL_12 VALUE_12  CL_13 VALUE_13 CL_14 VALUE_14  CL_15 VALUE_15   CL_16 VALUE_16  CL_17 VALUE_17   CL_18 VALUE_18  CL_19 VALUE_19
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPUPA DTC166  DW_MEAN_SQUARE 9           <=273       <=273      NA         NA    ECLV        317 0.19558     0.61467     19 0.05  -0.55294  0.1  0.23137  0.15  0.49281   0.2  0.6129    0.25  0.5914    0.3  0.56682  0.35  0.53846   0.4  0.50538  0.45  0.46628    0.5  0.41935  0.55  0.36201     0.6  0.29032   0.65  0.19816   0.7  0.075269  0.75  -0.096774   0.8  -0.35484  0.85  -0.78495    0.9  -1.64516  0.95  -4.22581
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPUPA DTC166  DW_MEAN_SQUARE 9           >273        >273       NA         NA    ECLV        317 0.80442     0.61467     19 0.05  -4.22581  0.1 -1.64516  0.15 -0.78495   0.2 -0.35484   0.25 -0.096774  0.3  0.075269 0.35  0.19816   0.4  0.29032  0.45  0.36201    0.5  0.41935  0.55  0.46628     0.6  0.50538   0.65  0.53846   0.7  0.56682   0.75   0.5914     0.8   0.6129   0.85   0.49281    0.9   0.23137  0.95  -0.55294
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPUPA LMV     NEAREST        1           <=273       <=273      NA         NA    ECLV         13 0          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPUPA LMV     NEAREST        1           >273        >273       NA         NA    ECLV         13 1          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPUPA LMV     MEDIAN_SQUARE  9           <=273       <=273      NA         NA    ECLV         13 0          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPUPA LMV     MEDIAN_SQUARE  9           >273        >273       NA         NA    ECLV         13 1          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPUPA LMV     DW_MEAN_SQUARE 9           <=273       <=273      NA         NA    ECLV         13 0          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPUPA LMV     DW_MEAN_SQUARE 9           >273        >273       NA         NA    ECLV         13 1          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC165  NEAREST        1           <=273       <=273      NA         NA    ECLV        312 0.49038     0.26316     19 0.05 -11.71069  0.1 -5.04403  0.15 -2.8218    0.2 -1.71069   0.25 -1.04403   0.3 -0.59958  0.35 -0.28212   0.4 -0.044025 0.45  0.14116    0.5  0.26144  0.55  0.25127     0.6  0.23856   0.65  0.22222   0.7  0.20044   0.75   0.16993    0.8   0.12418  0.85   0.04793    0.9  -0.10458  0.95  -0.56209
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC165  NEAREST        1           >273        >273       NA         NA    ECLV        312 0.50962     0.26316     19 0.05  -0.56209  0.1 -0.10458  0.15  0.04793   0.2  0.12418   0.25  0.16993   0.3  0.20044  0.35  0.22222   0.4  0.23856  0.45  0.25127    0.5  0.26144  0.55  0.14116     0.6 -0.044025  0.65 -0.28212   0.7 -0.59958   0.75  -1.04403    0.8  -1.71069  0.85  -2.8218     0.9  -5.04403  0.95 -11.71069
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC165  MEDIAN_SQUARE  9           <=273       <=273      NA         NA    ECLV        312 0.49038     0.25663     19 0.05 -11.83019  0.1 -5.10063  0.15 -2.85744   0.2 -1.73585   0.25 -1.06289   0.3 -0.61426  0.35 -0.2938    0.4 -0.053459 0.45  0.13347    0.5  0.2549   0.55  0.24473     0.6  0.23203   0.65  0.21569   0.7  0.1939    0.75   0.1634     0.8   0.11765  0.85   0.041394   0.9  -0.11111  0.95  -0.56863
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC165  MEDIAN_SQUARE  9           >273        >273       NA         NA    ECLV        312 0.50962     0.25663     19 0.05  -0.56863  0.1 -0.11111  0.15  0.041394  0.2  0.11765   0.25  0.1634    0.3  0.1939   0.35  0.21569   0.4  0.23203  0.45  0.24473    0.5  0.2549   0.55  0.13347     0.6 -0.053459  0.65 -0.2938    0.7 -0.61426   0.75  -1.06289    0.8  -1.73585  0.85  -2.85744    0.9  -5.10063  0.95 -11.83019
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC165  DW_MEAN_SQUARE 9           <=273       <=273      NA         NA    ECLV        312 0.49038     0.26316     19 0.05 -11.71069  0.1 -5.04403  0.15 -2.8218    0.2 -1.71069   0.25 -1.04403   0.3 -0.59958  0.35 -0.28212   0.4 -0.044025 0.45  0.14116    0.5  0.26144  0.55  0.25127     0.6  0.23856   0.65  0.22222   0.7  0.20044   0.75   0.16993    0.8   0.12418  0.85   0.04793    0.9  -0.10458  0.95  -0.56209
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC165  DW_MEAN_SQUARE 9           >273        >273       NA         NA    ECLV        312 0.50962     0.26316     19 0.05  -0.56209  0.1 -0.10458  0.15  0.04793   0.2  0.12418   0.25  0.16993   0.3  0.20044  0.35  0.22222   0.4  0.23856  0.45  0.25127    0.5  0.26144  0.55  0.14116     0.6 -0.044025  0.65 -0.28212   0.7 -0.59958   0.75  -1.04403    0.8  -1.71069  0.85  -2.8218     0.9  -5.04403  0.95 -11.71069
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC166  NEAREST        1           <=273       <=273      NA         NA    ECLV          8 0          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC166  NEAREST        1           >273        >273       NA         NA    ECLV          8 1          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC166  MEDIAN_SQUARE  9           <=273       <=273      NA         NA    ECLV          8 0          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC166  MEDIAN_SQUARE  9           >273        >273       NA         NA    ECLV          8 1          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC166  DW_MEAN_SQUARE 9           <=273       <=273      NA         NA    ECLV          8 0          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 TMP      K          P900-750 TMP     NA        P900-750 ADPSFC DTC166  DW_MEAN_SQUARE 9           >273        >273       NA         NA    ECLV          8 1          NA           19 0.05  NA        0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA        0.55 NA           0.6 NA         0.65 NA         0.7 NA         0.75  NA          0.8  NA        0.85  NA          0.9  NA        0.95  NA
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC DTC165  NEAREST        1           >=5         >=5        NA         NA    ECLV        934 0.068522    0.45287     19 0.05   0.25402  0.1  0.42882  0.15  0.38695   0.2  0.33984   0.25  0.28646   0.3  0.22545  0.35  0.15505   0.4  0.072917 0.45 -0.024148   0.5 -0.14062  0.55 -0.28299     0.6 -0.46094   0.65 -0.68973   0.7 -0.99479   0.75  -1.42188    0.8  -2.0625   0.85  -3.13021    0.9  -5.26563  0.95 -11.67188
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC DTC165  MEDIAN_SQUARE  9           >=5         >=5        NA         NA    ECLV        934 0.068522    0.45287     19 0.05   0.25402  0.1  0.42882  0.15  0.38695   0.2  0.33984   0.25  0.28646   0.3  0.22545  0.35  0.15505   0.4  0.072917 0.45 -0.024148   0.5 -0.14062  0.55 -0.28299     0.6 -0.46094   0.65 -0.68973   0.7 -0.99479   0.75  -1.42188    0.8  -2.0625   0.85  -3.13021    0.9  -5.26563  0.95 -11.67188
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC DTC165  DW_MEAN_SQUARE 9           >=5         >=5        NA         NA    ECLV        934 0.068522    0.45057     19 0.05   0.25172  0.1  0.42535  0.15  0.38143   0.2  0.33203   0.25  0.27604   0.3  0.21205  0.35  0.13822   0.4  0.052083 0.45 -0.049716   0.5 -0.17188  0.55 -0.32118     0.6 -0.50781   0.65 -0.74777   0.7 -1.06771   0.75  -1.51562    0.8  -2.1875   0.85  -3.30729    0.9  -5.54688  0.95 -12.26563
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC DTC166  NEAREST        1           >=5         >=5        NA         NA    ECLV       2955 0.032487    0.20251     19 0.05   0.18147  0.1  0.1169   0.15  0.04473   0.2 -0.036458  0.25 -0.12847   0.3 -0.23363  0.35 -0.35497   0.4 -0.49653  0.45 -0.66383    0.5 -0.86458  0.55 -1.10995     0.6 -1.41667   0.65 -1.81101   0.7 -2.33681   0.75  -3.07292    0.8  -4.17708  0.85  -6.01736    0.9  -9.69792  0.95 -20.73958
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC DTC166  MEDIAN_SQUARE  9           >=5         >=5        NA         NA    ECLV       2955 0.032487    0.21467     19 0.05   0.19463  0.1  0.1331   0.15  0.064338  0.2 -0.013021  0.25 -0.10069   0.3 -0.20089  0.35 -0.31651   0.4 -0.45139  0.45 -0.6108     0.5 -0.80208  0.55 -1.03588     0.6 -1.32812   0.65 -1.70387   0.7 -2.20486   0.75  -2.90625    0.8  -3.95833  0.85  -5.71181    0.9  -9.21875  0.95 -19.73958
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC DTC166  DW_MEAN_SQUARE 9           >=5         >=5        NA         NA    ECLV       2955 0.032487    0.21362     19 0.05   0.19298  0.1  0.12963  0.15  0.058824  0.2 -0.020833  0.25 -0.11111   0.3 -0.21429  0.35 -0.33333   0.4 -0.47222  0.45 -0.63636    0.5 -0.83333  0.55 -1.07407     0.6 -1.375     0.65 -1.7619    0.7 -2.27778   0.75  -3          0.8  -4.08333  0.85  -5.88889    0.9  -9.5      0.95 -20.33333
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC LMV     NEAREST        1           >=5         >=5        NA         NA    ECLV        364 0.082418   -0.05988     19 0.05  -0.76647  0.1 -0.074074 0.15 -0.11765   0.2 -0.16667   0.25 -0.22222   0.3 -0.28571  0.35 -0.35897   0.4 -0.44444  0.45 -0.54545    0.5 -0.66667  0.55 -0.81481     0.6 -1         0.65 -1.2381    0.7 -1.55556   0.75  -2          0.8  -2.66667  0.85  -3.77778    0.9  -6        0.95 -12.66667
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC LMV     MEDIAN_SQUARE  9           >=5         >=5        NA         NA    ECLV        364 0.082418   -0.047904    19 0.05  -0.75449  0.1 -0.059259 0.15 -0.094118  0.2 -0.13333   0.25 -0.17778   0.3 -0.22857  0.35 -0.28718   0.4 -0.35556  0.45 -0.43636    0.5 -0.53333  0.55 -0.65185     0.6 -0.8       0.65 -0.99048   0.7 -1.24444   0.75  -1.6        0.8  -2.13333  0.85  -3.02222    0.9  -4.8      0.95 -10.13333
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC LMV     DW_MEAN_SQUARE 9           >=5         >=5        NA         NA    ECLV        364 0.082418   -0.065868    19 0.05  -0.77246  0.1 -0.081481 0.15 -0.12941   0.2 -0.18333   0.25 -0.24444   0.3 -0.31429  0.35 -0.39487   0.4 -0.48889  0.45 -0.6        0.5 -0.73333  0.55 -0.8963      0.6 -1.1       0.65 -1.3619    0.7 -1.71111   0.75  -2.2        0.8  -2.93333  0.85  -4.15556    0.9  -6.6      0.95 -13.93333
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC DTC165  NEAREST        1           >=5         >=5        NA         NA    ECLV        934 0.026767    0.2345      19 0.05   0.22947  0.1  0.21778  0.15  0.20471   0.2  0.19      0.25  0.17333   0.3  0.15429  0.35  0.13231   0.4  0.10667  0.45  0.076364   0.5  0.04     0.55 -0.0044444   0.6 -0.06      0.65 -0.13143   0.7 -0.22667   0.75  -0.36       0.8  -0.56     0.85  -0.89333    0.9  -1.56     0.95  -3.56
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC DTC165  MEDIAN_SQUARE  9           >=5         >=5        NA         NA    ECLV        934 0.026767    0.229       19 0.05   0.21895  0.1  0.19556  0.15  0.16941   0.2  0.14      0.25  0.10667   0.3  0.068571 0.35  0.024615  0.4 -0.026667 0.45 -0.087273   0.5 -0.16     0.55 -0.24889     0.6 -0.36      0.65 -0.50286   0.7 -0.69333   0.75  -0.96       0.8  -1.36     0.85  -2.02667    0.9  -3.36     0.95  -7.36
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC DTC165  DW_MEAN_SQUARE 9           >=5         >=5        NA         NA    ECLV        934 0.026767    0.2323      19 0.05   0.22526  0.1  0.20889  0.15  0.19059   0.2  0.17      0.25  0.14667   0.3  0.12     0.35  0.089231  0.4  0.053333 0.45  0.010909   0.5 -0.04     0.55 -0.10222     0.6 -0.18      0.65 -0.28      0.7 -0.41333   0.75  -0.6        0.8  -0.88     0.85  -1.34667    0.9  -2.28     0.95  -5.08
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC DTC166  NEAREST        1           >=5         >=5        NA         NA    ECLV       2955 0.039932    0.40621     19 0.05   0.38582  0.1  0.27778  0.15  0.15703   0.2  0.021186  0.25 -0.13277   0.3 -0.30872  0.35 -0.51173   0.4 -0.74859  0.45 -1.02851    0.5 -1.36441  0.55 -1.77495     0.6 -2.28814   0.65 -2.94794   0.7 -3.82768   0.75  -5.05932    0.8  -6.90678  0.85  -9.98588    0.9 -16.14407  0.95 -34.61864
V12.0.0 FCST  NA   360000    20070331_120000 20070331_120000 000000   20070331_103000 20070331_133000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC DTC166  MEDIAN_SQUARE  9           >=5         >=5        NA         NA    ECLV       2955 0.039932    0.43128     19 0.05   0.41079  0.1  0.30226  0.15  0.18096   0.2  0.044492  0.25 -0.11017   0.3 -0.28692  0.35 -0.49087   0.4 -0.72881  0.45 -1.01002    0.5 -1.34746  0.55 -1.75989     0.6 -2.27542   0.65 -2.93826   0.7 -3.82203   0.75  -5.05932    0.8  -6.91525  0.85 -10.00847    0.9 -16.19492  0.95 -34.75424
