VERSION MODEL DESC       FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR          FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK      INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2   CL_3 VALUE_3   CL_4 VALUE_4  CL_5 VALUE_5   CL_6 VALUE_6    CL_7 VALUE_7   CL_8 VALUE_8   CL_9 VALUE_9    CL_10 VALUE_10  CL_11 VALUE_11   CL_12 VALUE_12     CL_13 VALUE_13   CL_14 VALUE_14   CL_15 VALUE_15  CL_16 VALUE_16  CL_17 VALUE_17  CL_18 VALUE_18    CL_19 VALUE_19
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_2  NEAREST     1           >=0.1       <273.0     NA         NA    ECLV       1105 0.14027     0.82309      19 0.05  0.60632   0.1  0.77474  0.15  0.81708   0.2  0.78387 0.25  0.74624   0.3  0.70323   0.35  0.6536    0.4  0.5957   0.45   0.52727    0.5   0.44516  0.55   0.3448     0.6   0.21935     0.65   0.058065   0.7  -0.15699   0.75  -0.45806   0.8  -0.90968  0.85  -1.66237   0.9   -3.16774   0.95   -7.68387
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_2  NEAREST     1           >=0.2       <273.0     NA         NA    ECLV       1105 0.14027     0.80228      19 0.05  0.50421   0.1  0.73579  0.15  0.79772   0.2  0.77258 0.25  0.74409   0.3  0.71152   0.35  0.67395   0.4  0.63011  0.45   0.5783     0.5   0.51613  0.55   0.44014    0.6   0.34516     0.65   0.22304    0.7   0.060215  0.75  -0.16774   0.8  -0.50968  0.85  -1.07957   0.9   -2.21935   0.95   -5.63871
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_2  NEAREST     1           >=0.3       <273.0     NA         NA    ECLV       1105 0.14027     0.79976      19 0.05  0.46105   0.1  0.72421  0.15  0.79658   0.2  0.77903 0.25  0.75914   0.3  0.73641   0.35  0.71017   0.4  0.67957  0.45   0.6434     0.5   0.6      0.55   0.54695    0.6   0.48065     0.65   0.39539    0.7   0.28172   0.75   0.12258   0.8  -0.11613  0.85  -0.51398   0.9   -1.30968   0.95   -3.69677
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_2  NEAREST     1           >=0.4       <273.0     NA         NA    ECLV       1105 0.14027     0.78132      19 0.05  0.38842   0.1  0.69368  0.15  0.77875   0.2  0.76452 0.25  0.74839   0.3  0.72995   0.35  0.70868   0.4  0.68387  0.45   0.65455    0.5   0.61935  0.55   0.57634    0.6   0.52258     0.65   0.45346    0.7   0.36129   0.75   0.23226   0.8   0.03871  0.85  -0.28387   0.9   -0.92903   0.95   -2.86452
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_2  NEAREST     1           >=0.5       <273.0     NA         NA    ECLV       1105 0.14027     0.7143       19 0.05  0.14526   0.1  0.58737  0.15  0.71309   0.2  0.70645 0.25  0.69892   0.3  0.69032   0.35  0.6804    0.4  0.66882  0.45   0.65513    0.5   0.63871  0.55   0.61864    0.6   0.59355     0.65   0.56129    0.7   0.51828   0.75   0.45806   0.8   0.36774  0.85   0.2172    0.9   -0.083871  0.95   -0.9871
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_2  NEAREST     1           >=0.6       <273.0     NA         NA    ECLV       1105 0.14027     0.61107      19 0.05 -0.17474   0.1  0.43579  0.15  0.60987   0.2  0.60323 0.25  0.5957    0.3  0.5871    0.35  0.57717   0.4  0.56559  0.45   0.55191    0.5   0.53548  0.55   0.51541    0.6   0.49032     0.65   0.45806    0.7   0.41505   0.75   0.35484   0.8   0.26452  0.85   0.11398   0.9   -0.1871    0.95   -1.09032
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_2  NEAREST     1           >=0.7       <273.0     NA         NA    ECLV       1105 0.14027     0.58618      19 0.05 -0.26737   0.1  0.39579  0.15  0.58558   0.2  0.58226 0.25  0.57849   0.3  0.57419   0.35  0.56923   0.4  0.56344  0.45   0.5566     0.5   0.54839  0.55   0.53835    0.6   0.52581     0.65   0.50968    0.7   0.48817   0.75   0.45806   0.8   0.4129   0.85   0.33763   0.9    0.1871    0.95   -0.26452
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_2  NEAREST     1           >=0.8       <273.0     NA         NA    ECLV       1105 0.14027     0.49032      19 0.05 -0.58      0.1  0.25158  0.15  0.49032   0.2  0.49032 0.25  0.49032   0.3  0.49032   0.35  0.49032   0.4  0.49032  0.45   0.49032    0.5   0.49032  0.55   0.49032    0.6   0.49032     0.65   0.49032    0.7   0.49032   0.75   0.49032   0.8   0.49032  0.85   0.49032   0.9    0.49032   0.95    0.49032
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_2  NEAREST     1           >=0.9       <273.0     NA         NA    ECLV       1105 0.14027     0.43871      19 0.05 -0.74      0.1  0.17579  0.15  0.43871   0.2  0.43871 0.25  0.43871   0.3  0.43871   0.35  0.43871   0.4  0.43871  0.45   0.43871    0.5   0.43871  0.55   0.43871    0.6   0.43871     0.65   0.43871    0.7   0.43871   0.75   0.43871   0.8   0.43871  0.85   0.43871   0.9    0.43871   0.95    0.43871
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_2  NEAREST     1           >=1.0       <273.0     NA         NA    ECLV       1105 0.14027     0            19 0.05 -2.1       0.1 -0.46842  0.15  0         0.2  0       0.25  0         0.3  0         0.35  0         0.4  0        0.45   0          0.5   0        0.55   0          0.6   0           0.65   0          0.7   0         0.75   0         0.8   0        0.85   0         0.9    0         0.95    0
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_3  NEAREST     1           >=0.1       <273.0     NA         NA    ECLV        530 0.04717     0.81941      19 0.05  0.81053   0.1  0.64444  0.15  0.45882   0.2  0.25    0.25  0.013333  0.3 -0.25714   0.35 -0.56923   0.4 -0.93333  0.45  -1.36364    0.5  -1.88     0.55  -2.51111    0.6  -3.3         0.65  -4.31429    0.7  -5.66667   0.75  -7.56      0.8 -10.4      0.85 -15.13333   0.9  -24.6       0.95  -53
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_3  NEAREST     1           >=0.2       <273.0     NA         NA    ECLV        530 0.04717     0.76119      19 0.05  0.75368   0.1  0.61333  0.15  0.45647   0.2  0.28    0.25  0.08      0.3 -0.14857   0.35 -0.41231   0.4 -0.72     0.45  -1.08364    0.5  -1.52     0.55  -2.05333    0.6  -2.72        0.65  -3.57714    0.7  -4.72      0.75  -6.32      0.8  -8.72     0.85 -12.72      0.9  -20.72      0.95  -44.72
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_3  NEAREST     1           >=0.3       <273.0     NA         NA    ECLV        530 0.04717     0.66099      19 0.05  0.65474   0.1  0.53778  0.15  0.40706   0.2  0.26    0.25  0.093333  0.3 -0.097143  0.35 -0.31692   0.4 -0.57333  0.45  -0.87636    0.5  -1.24     0.55  -1.68444    0.6  -2.24        0.65  -2.95429    0.7  -3.90667   0.75  -5.24      0.8  -7.24     0.85 -10.57333   0.9  -17.24      0.95  -37.24
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_3  NEAREST     1           >=0.4       <273.0     NA         NA    ECLV        530 0.04717     0.67485      19 0.05  0.66947   0.1  0.56889  0.15  0.45647   0.2  0.33    0.25  0.18667   0.3  0.022857  0.35 -0.16615   0.4 -0.38667  0.45  -0.64727    0.5  -0.96     0.55  -1.34222    0.6  -1.82        0.65  -2.43429    0.7  -3.25333   0.75  -4.4       0.8  -6.12     0.85  -8.98667   0.9  -14.72      0.95  -31.92
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_3  NEAREST     1           >=0.5       <273.0     NA         NA    ECLV        530 0.04717     0.64832      19 0.05  0.64632   0.1  0.60889  0.15  0.56706   0.2  0.52    0.25  0.46667   0.3  0.40571   0.35  0.33538   0.4  0.25333  0.45   0.15636    0.5   0.04     0.55  -0.10222    0.6  -0.28        0.65  -0.50857    0.7  -0.81333   0.75  -1.24      0.8  -1.88     0.85  -2.94667   0.9   -5.08      0.95  -11.48
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_3  NEAREST     1           >=0.6       <273.0     NA         NA    ECLV        530 0.04717     0.37426      19 0.05  0.37263   0.1  0.34222  0.15  0.30824   0.2  0.27    0.25  0.22667   0.3  0.17714   0.35  0.12      0.4  0.053333 0.45  -0.025455   0.5  -0.12     0.55  -0.23556    0.6  -0.38        0.65  -0.56571    0.7  -0.81333   0.75  -1.16      0.8  -1.68     0.85  -2.54667   0.9   -4.28      0.95   -9.48
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_3  NEAREST     1           >=0.7       <273.0     NA         NA    ECLV        530 0.04717     0.14218      19 0.05  0.14105   0.1  0.12     0.15  0.096471  0.2  0.07    0.25  0.04      0.3  0.0057143 0.35 -0.033846  0.4 -0.08     0.45  -0.13455    0.5  -0.2      0.55  -0.28       0.6  -0.38        0.65  -0.50857    0.7  -0.68      0.75  -0.92      0.8  -1.28     0.85  -1.88      0.9   -3.08      0.95   -6.68
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_3  NEAREST     1           >=0.8       <273.0     NA         NA    ECLV        530 0.04717     0.1101       19 0.05  0.10947   0.1  0.097778 0.15  0.084706  0.2  0.07    0.25  0.053333  0.3  0.034286  0.35  0.012308  0.4 -0.013333 0.45  -0.043636   0.5  -0.08     0.55  -0.12444    0.6  -0.18        0.65  -0.25143    0.7  -0.34667   0.75  -0.48      0.8  -0.68     0.85  -1.01333   0.9   -1.68      0.95   -3.68
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_3  NEAREST     1           >=0.9       <273.0     NA         NA    ECLV        530 0.04717     0.11604      19 0.05  0.11579   0.1  0.11111  0.15  0.10588   0.2  0.1     0.25  0.093333  0.3  0.085714  0.35  0.076923  0.4  0.066667 0.45   0.054545   0.5   0.04     0.55   0.022222   0.6   3.6776e-16  0.65  -0.028571   0.7  -0.066667  0.75  -0.12      0.8  -0.2      0.85  -0.33333   0.9   -0.6       0.95   -1.4
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_3  NEAREST     1           >=1.0       <273.0     NA         NA    ECLV        530 0.04717     0            19 0.05  0         0.1  0        0.15  0         0.2  0       0.25  0         0.3  0         0.35  0         0.4  0        0.45   0          0.5   0        0.55   0          0.6   0           0.65   0          0.7   0         0.75   0         0.8   0        0.85   0         0.9    0         0.95    0
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_4  NEAREST     1           >=0.1       <273.0     NA         NA    ECLV        242 0.020661    0.90295      19 0.05  0.75789   0.1  0.48889  0.15  0.18824   0.2 -0.15    0.25 -0.53333   0.3 -0.97143   0.35 -1.47692   0.4 -2.06667  0.45  -2.76364    0.5  -3.6      0.55  -4.62222    0.6  -5.9         0.65  -7.54286    0.7  -9.73333   0.75 -12.8       0.8 -17.4      0.85 -25.06667   0.9  -40.4       0.95  -86.4
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_4  NEAREST     1           >=0.2       <273.0     NA         NA    ECLV        242 0.020661    0.90295      19 0.05  0.75789   0.1  0.48889  0.15  0.18824   0.2 -0.15    0.25 -0.53333   0.3 -0.97143   0.35 -1.47692   0.4 -2.06667  0.45  -2.76364    0.5  -3.6      0.55  -4.62222    0.6  -5.9         0.65  -7.54286    0.7  -9.73333   0.75 -12.8       0.8 -17.4      0.85 -25.06667   0.9  -40.4       0.95  -86.4
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_4  NEAREST     1           >=0.3       <273.0     NA         NA    ECLV        242 0.020661    0.74937      19 0.05  0.67368   0.1  0.53333  0.15  0.37647   0.2  0.2     0.25  0         0.3 -0.22857   0.35 -0.49231   0.4 -0.8      0.45  -1.16364    0.5  -1.6      0.55  -2.13333    0.6  -2.8         0.65  -3.65714    0.7  -4.8       0.75  -6.4       0.8  -8.8      0.85 -12.8       0.9  -20.8       0.95  -44.8
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_4  NEAREST     1           >=0.4       <273.0     NA         NA    ECLV        242 0.020661    0.75359      19 0.05  0.68421   0.1  0.55556  0.15  0.41176   0.2  0.25    0.25  0.066667  0.3 -0.14286   0.35 -0.38462   0.4 -0.66667  0.45  -1          0.5  -1.4      0.55  -1.88889    0.6  -2.5         0.65  -3.28571    0.7  -4.33333   0.75  -5.8       0.8  -8        0.85 -11.66667   0.9  -19         0.95  -41
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_4  NEAREST     1           >=0.5       <273.0     NA         NA    ECLV        242 0.020661    0.56624      19 0.05  0.51579   0.1  0.42222  0.15  0.31765   0.2  0.2     0.25  0.066667  0.3 -0.085714  0.35 -0.26154   0.4 -0.46667  0.45  -0.70909    0.5  -1        0.55  -1.35556    0.6  -1.8         0.65  -2.37143    0.7  -3.13333   0.75  -4.2       0.8  -5.8      0.85  -8.46667   0.9  -13.8       0.95  -29.8
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_4  NEAREST     1           >=0.6       <273.0     NA         NA    ECLV        242 0.020661    0.18312      19 0.05  0.15789   0.1  0.11111  0.15  0.058824  0.2  0       0.25 -0.066667  0.3 -0.14286   0.35 -0.23077   0.4 -0.33333  0.45  -0.45455    0.5  -0.6      0.55  -0.77778    0.6  -1           0.65  -1.28571    0.7  -1.66667   0.75  -2.2       0.8  -3        0.85  -4.33333   0.9   -7         0.95  -15
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_4  NEAREST     1           >=0.7       <273.0     NA         NA    ECLV        242 0.020661    0.19578      19 0.05  0.18947   0.1  0.17778  0.15  0.16471   0.2  0.15    0.25  0.13333   0.3  0.11429   0.35  0.092308  0.4  0.066667 0.45   0.036364   0.5   0        0.55  -0.044444   0.6  -0.1         0.65  -0.17143    0.7  -0.26667   0.75  -0.4       0.8  -0.6      0.85  -0.93333   0.9   -1.6       0.95   -3.6
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_4  NEAREST     1           >=0.8       <273.0     NA         NA    ECLV        242 0.020661   -0.0042194    19 0.05 -0.010526  0.1 -0.022222 0.15 -0.035294  0.2 -0.05    0.25 -0.066667  0.3 -0.085714  0.35 -0.10769   0.4 -0.13333  0.45  -0.16364    0.5  -0.2      0.55  -0.24444    0.6  -0.3         0.65  -0.37143    0.7  -0.46667   0.75  -0.6       0.8  -0.8      0.85  -1.13333   0.9   -1.8       0.95   -3.8
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_4  NEAREST     1           >=0.9       <273.0     NA         NA    ECLV        242 0.020661    0            19 0.05  0         0.1  0        0.15  0         0.2  0       0.25  0         0.3  0         0.35  0         0.4  0        0.45   0          0.5   0        0.55   0          0.6   0           0.65   0          0.7   0         0.75   0         0.8   0        0.85   0         0.9    0         0.95    0
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_4  NEAREST     1           >=1.0       <273.0     NA         NA    ECLV        242 0.020661    0            19 0.05  0         0.1  0        0.15  0         0.2  0       0.25  0         0.3  0         0.35  0         0.4  0        0.45   0          0.5   0        0.55   0          0.6   0           0.65   0          0.7   0         0.75   0         0.8   0        0.85   0         0.9    0         0.95    0
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_5  NEAREST     1           >=0.1       <273.0     NA         NA    ECLV        140 0.0071429   0.89928      19 0.05  0.26316   0.1 -0.55556  0.15 -1.47059   0.2 -2.5     0.25 -3.66667   0.3 -5         0.35 -6.53846   0.4 -8.33333  0.45 -10.45455    0.5 -13        0.55 -16.11111    0.6 -20           0.65 -25          0.7 -31.66667   0.75 -41         0.8 -55        0.85 -78.33333   0.9 -125         0.95 -265
V12.0.0 SREF  CLIMO_BINS 150000    20120409_120000 20120409_120000 000000   20120409_103000 20120409_133000 PROB(TMP<273.000) %          Z2       TMP     NA        Z2      ADPSFC CONUS_BIN_5  NEAREST     1           >=0.2       <273.0     NA         NA    ECLV        140 0.0071429   0.89928      19 0.05  0.26316   0.1 -0.55556  0.15 -1.47059   0.2 -2.5     0.25 -3.66667   0.3 -5         0.35 -6.53846   0.4 -8.33333  0.45 -10.45455    0.5 -13        0.55 -16.11111    0.6 -20           0.65 -25          0.7 -31.66667   0.75 -41         0.8 -55        0.85 -78.33333   0.9 -125         0.95 -265
