VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER      BASER_NCL   BASER_NCU  BASER_BCL BASER_BCU FMEAN     FMEAN_NCL  FMEAN_NCU  FMEAN_BCL FMEAN_BCU ACC     ACC_NCL ACC_NCU ACC_BCL ACC_BCU FBIAS      FBIAS_BCL FBIAS_BCU PODY       PODY_NCL   PODY_NCU    PODY_BCL PODY_BCU PODN       PODN_NCL   PODN_NCU    PODN_BCL PODN_BCU POFD       POFD_NCL   POFD_NCU    POFD_BCL POFD_BCU FAR         FAR_NCL     FAR_NCU     FAR_BCL FAR_BCU CSI         CSI_NCL     CSI_NCU     CSI_BCL CSI_BCU GSS         GSS_BCL GSS_BCU HK         HK_NCL      HK_NCU     HK_BCL HK_BCU HSS         HSS_BCL HSS_BCU ODDS        ODDS_NCL   ODDS_NCU   ODDS_BCL ODDS_BCU LODDS    LODDS_NCL LODDS_NCU LODDS_BCL LODDS_BCU ORSS     ORSS_NCL  ORSS_NCU ORSS_BCL ORSS_BCU EDS       EDS_NCL   EDS_NCU   EDS_BCL EDS_BCU SEDS        SEDS_NCL    SEDS_NCU   SEDS_BCL SEDS_BCU EDI       EDI_NCL     EDI_NCU   EDI_BCL EDI_BCU SEDI      SEDI_NCL    SEDI_NCU  SEDI_BCL SEDI_BCU BAGSS       BAGSS_BCL BAGSS_BCU HSS_EC  HSS_EC_BCL HSS_EC_BCU EC_VALUE
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC165  UW_MEAN_SQUARE 9           >=273       >=273      NA         0.1   CTS       45545 0.99032     0.98953    0.99104           NA        NA 0.78639    0.78321   0.78953           NA        NA 0.79256 0.78941 0.79566      NA      NA   0.79408         NA        NA  0.7923     0.78916    0.79541          NA       NA  0.81859    0.81561    0.82155          NA       NA  0.18141    0.17845    0.18439          NA       NA  0.0022336   0.0018982   0.0026282       NA      NA  0.7909      0.78775     0.79402         NA      NA  0.027463        NA      NA  0.6109     0.57901     0.64278       NA     NA  0.053458        NA      NA   17.21378   14.03505    21.11245       NA       NA  2.84571  2.64156    3.04986        NA        NA  0.89019  0.86901   0.91138       NA       NA -0.91977  -0.92108  -0.91846       NA      NA  0.030897    0.014042    0.047751        NA       NA  0.75997    0.7545     0.76544       NA      NA  0.76669   0.76131     0.77208        NA       NA  0.24998           NA        NA 0.58511         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC165  UW_MEAN_SQUARE 9           >=273       >=273      NA         0.05  CTS       45545 0.99032     0.98938    0.99118           NA        NA 0.78639    0.7826    0.79013           NA        NA 0.79256 0.78881 0.79626      NA      NA   0.79408         NA        NA  0.7923     0.78855    0.796            NA       NA  0.81859    0.81503    0.82211          NA       NA  0.18141    0.17789    0.18497          NA       NA  0.0022336   0.00184     0.0027112       NA      NA  0.7909      0.78714     0.79461         NA      NA  0.027463        NA      NA  0.6109     0.57293     0.64886       NA     NA  0.053458        NA      NA   17.21378   13.49673    21.95453       NA       NA  2.84571  2.60245    3.08897        NA        NA  0.89019  0.86495   0.91544       NA       NA -0.91977  -0.92133  -0.9182        NA      NA  0.030897    0.010813    0.05098         NA       NA  0.75997    0.75345    0.76648       NA      NA  0.76669   0.76028     0.77311        NA       NA  0.24998           NA        NA 0.58511         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  UW_MEAN_SQUARE 9           <273        <273       NA         0.1   CTS       61807 0.0095944   0.0089706  0.010261          NA        NA 0.14511    0.1428    0.14746           NA        NA 0.86393 0.86165 0.86618      NA      NA  15.12479         NA        NA  0.97133    0.97021    0.97242          NA       NA  0.86289    0.8606     0.86515          NA       NA  0.13711    0.13485    0.1394           NA       NA  0.93578     0.93414     0.93738         NA      NA  0.0641      0.062498    0.065739        NA      NA  0.055051        NA      NA  0.83422    0.82272     0.84572       NA     NA  0.10436         NA      NA  213.23719  142.18998   319.78414       NA       NA  5.36241  4.95716    5.76765        NA        NA  0.99066  0.9869    0.99443       NA       NA  0.98756   0.98263   0.99249       NA      NA  0.40661     0.40312     0.4101          NA       NA  0.97115    0.95417    0.98812       NA      NA  0.93822   0.9046      0.97184        NA       NA  0.097142          NA        NA 0.72786         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  UW_MEAN_SQUARE 9           <273        <273       NA         0.05  CTS       61807 0.0095944   0.0088558  0.010394          NA        NA 0.14511    0.14236   0.14791           NA        NA 0.86393 0.86121 0.86661      NA      NA  15.12479         NA        NA  0.97133    0.96999    0.97262          NA       NA  0.86289    0.86016    0.86558          NA       NA  0.13711    0.13442    0.13984          NA       NA  0.93578     0.93382     0.93768         NA      NA  0.0641      0.062196    0.066058        NA      NA  0.055051        NA      NA  0.83422    0.82043     0.84801       NA     NA  0.10436         NA      NA  213.23719  131.56889   345.59917       NA       NA  5.36241  4.87953    5.84528        NA        NA  0.99066  0.98618   0.99515       NA       NA  0.98756   0.98168   0.99344       NA      NA  0.40661     0.40245     0.41077         NA       NA  0.97115    0.95092    0.99137       NA      NA  0.93822   0.89816     0.97828        NA       NA  0.097142          NA        NA 0.72786         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  UW_MEAN_SQUARE 9           >=273       >=273      NA         0.1   CTS       61807 0.99041     0.98974    0.99103           NA        NA 0.85489    0.85254   0.8572            NA        NA 0.86393 0.86165 0.86618      NA      NA   0.86317         NA        NA  0.86289    0.8606     0.86515          NA       NA  0.97133    0.97021    0.97242          NA       NA  0.028668   0.027584   0.029793         NA       NA  0.00032174  0.00022296  0.00046426      NA      NA  0.86265     0.86036     0.86491         NA      NA  0.055051        NA      NA  0.83422    0.81087     0.85757       NA     NA  0.10436         NA      NA  213.23719  142.18998   319.78414       NA       NA  5.36241  4.95716    5.76765        NA        NA  0.99066  0.9869    0.99443       NA       NA -0.87727  -0.87934  -0.8752        NA      NA  0.059315    0.041447    0.077184        NA       NA  0.92028    0.91854    0.92201       NA      NA  0.93822   0.93679     0.93965        NA       NA  0.8164            NA        NA 0.72786         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  UW_MEAN_SQUARE 9           >=273       >=273      NA         0.05  CTS       61807 0.99041     0.98961    0.99114           NA        NA 0.85489    0.85209   0.85764           NA        NA 0.86393 0.86121 0.86661      NA      NA   0.86317         NA        NA  0.86289    0.86016    0.86558          NA       NA  0.97133    0.96999    0.97262          NA       NA  0.028668   0.027381   0.030013         NA       NA  0.00032174  0.00020804  0.00049755      NA      NA  0.86265     0.85992     0.86534         NA      NA  0.055051        NA      NA  0.83422    0.8064      0.86205       NA     NA  0.10436         NA      NA  213.23719  131.56889   345.59917       NA       NA  5.36241  4.87953    5.84528        NA        NA  0.99066  0.98618   0.99515       NA       NA -0.87727  -0.87974  -0.87481       NA      NA  0.059315    0.038024    0.080607        NA       NA  0.92028    0.91821    0.92234       NA      NA  0.93822   0.93652     0.93992        NA       NA  0.8164            NA        NA 0.72786         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC165  MIN_SQUARE     9           <273        <273       NA         0.1   CTS       45545 0.0096827   0.0089566  0.010467          NA        NA 0.25498    0.25163   0.25835           NA        NA 0.75326 0.74992 0.75656      NA      NA  26.33333         NA        NA  0.92517    0.92312    0.92717          NA       NA  0.75157    0.74823    0.75489          NA       NA  0.24843    0.24511    0.25177          NA       NA  0.96487     0.96342     0.96626         NA      NA  0.035033    0.033644    0.036478        NA      NA  0.025626        NA      NA  0.67674    0.65594     0.69755       NA     NA  0.049971        NA      NA   37.40428   27.75897    50.40099       NA       NA  3.62179  3.32356    3.92001        NA        NA  0.94792  0.9328    0.96305       NA       NA  0.96701   0.95772   0.9763        NA      NA  0.27333     0.26731     0.27934         NA       NA  0.89421    0.8457     0.94272       NA      NA  0.83288   0.76395     0.90181        NA       NA  0.041599          NA        NA 0.50651         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC165  MIN_SQUARE     9           <273        <273       NA         0.05  CTS       45545 0.0096827   0.0088239  0.010624          NA        NA 0.25498    0.251     0.259             NA        NA 0.75326 0.74927 0.75719      NA      NA  26.33333         NA        NA  0.92517    0.92272    0.92755          NA       NA  0.75157    0.74758    0.75552          NA       NA  0.24843    0.24448    0.25242          NA       NA  0.96487     0.96314     0.96652         NA      NA  0.035033    0.033384    0.036762        NA      NA  0.025626        NA      NA  0.67674    0.6519      0.70159       NA     NA  0.049971        NA      NA   37.40428   26.2175     53.36436       NA       NA  3.62179  3.26643    3.97714        NA        NA  0.94792  0.9299    0.96595       NA       NA  0.96701   0.95594   0.97808       NA      NA  0.27333     0.26616     0.2805          NA       NA  0.89421    0.8364     0.95201       NA      NA  0.83288   0.75075     0.91501        NA       NA  0.041599          NA        NA 0.50651         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC165  MIN_SQUARE     9           >=273       >=273      NA         0.1   CTS       45545 0.99032     0.98953    0.99104           NA        NA 0.74502    0.74165   0.74837           NA        NA 0.75326 0.74992 0.75656      NA      NA   0.75231         NA        NA  0.75157    0.74823    0.75489          NA       NA  0.92517    0.92312    0.92717          NA       NA  0.07483    0.072827   0.076883         NA       NA  0.00097253  0.00076012  0.0012442       NA      NA  0.75102     0.74768     0.75434         NA      NA  0.025626        NA      NA  0.67674    0.6428      0.71069       NA     NA  0.049971        NA      NA   37.40428   27.75897    50.40099       NA       NA  3.62179  3.32356    3.92001        NA        NA  0.94792  0.9328    0.96305       NA       NA -0.9341   -0.9351   -0.93311       NA      NA  0.029653    0.014128    0.045178        NA       NA  0.80155    0.79783    0.80526       NA      NA  0.83288   0.82951     0.83625        NA       NA  0.5216            NA        NA 0.50651         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC165  MIN_SQUARE     9           >=273       >=273      NA         0.05  CTS       45545 0.99032     0.98938    0.99118           NA        NA 0.74502    0.741     0.749             NA        NA 0.75326 0.74927 0.75719      NA      NA   0.75231         NA        NA  0.75157    0.74758    0.75552          NA       NA  0.92517    0.92272    0.92755          NA       NA  0.07483    0.072449   0.077282         NA       NA  0.00097253  0.00072529  0.001304        NA      NA  0.75102     0.74703     0.75497         NA      NA  0.025626        NA      NA  0.67674    0.63633     0.71715       NA     NA  0.049971        NA      NA   37.40428   26.2175     53.36436       NA       NA  3.62179  3.26643    3.97714        NA        NA  0.94792  0.9299    0.96595       NA       NA -0.9341   -0.93529  -0.93292       NA      NA  0.029653    0.011153    0.048152        NA       NA  0.80155    0.79712    0.80598       NA      NA  0.83288   0.82886     0.8369         NA       NA  0.5216            NA        NA 0.50651         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  MIN_SQUARE     9           <273        <273       NA         0.1   CTS       61807 0.0095944   0.0089706  0.010261          NA        NA 0.1682     0.16574   0.17069           NA        NA 0.8413  0.83886 0.8437       NA      NA  17.5312          NA        NA  0.99494    0.99445    0.99539          NA       NA  0.83981    0.83737    0.84222          NA       NA  0.16019    0.15778    0.16263          NA       NA  0.94325     0.9417      0.94476         NA      NA  0.056736    0.055225    0.058286        NA      NA  0.047601        NA      NA  0.83475    0.82944     0.84005       NA     NA  0.090877        NA      NA 1031.0259   397.84763  2671.91343       NA       NA  6.93831  5.98607    7.89055        NA        NA  0.99806  0.99622   0.99991       NA       NA  0.99782   0.99575   0.99989       NA      NA  0.38213     0.3807      0.38356         NA       NA  0.99448    0.9864     1.00256       NA      NA  0.95076   0.88839     1.01313        NA       NA  0.1192            NA        NA 0.68259         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  MIN_SQUARE     9           <273        <273       NA         0.05  CTS       61807 0.0095944   0.0088558  0.010394          NA        NA 0.1682     0.16527   0.17117           NA        NA 0.8413  0.83839 0.84416      NA      NA  17.5312          NA        NA  0.99494    0.99435    0.99547          NA       NA  0.83981    0.8369     0.84268          NA       NA  0.16019    0.15732    0.1631           NA       NA  0.94325     0.9414      0.94504         NA      NA  0.056736    0.05494     0.058588        NA      NA  0.047601        NA      NA  0.83475    0.8282      0.8413        NA     NA  0.090877        NA      NA 1031.0259   331.50571  3206.62474       NA       NA  6.93831  5.80365    8.07297        NA        NA  0.99806  0.99587   1.00026       NA       NA  0.99782   0.99535   1.00028       NA      NA  0.38213     0.38042     0.38383         NA       NA  0.99448    0.98485    1.0041        NA      NA  0.95076   0.87645     1.02508        NA       NA  0.1192            NA        NA 0.68259         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  MIN_SQUARE     9           >=273       >=273      NA         0.1   CTS       61807 0.99041     0.98974    0.99103           NA        NA 0.8318     0.82931   0.83426           NA        NA 0.8413  0.83886 0.8437       NA      NA   0.83986         NA        NA  0.83981    0.83737    0.84222          NA       NA  0.99494    0.99445    0.99539          NA       NA  0.005059   0.0046108  0.0055506        NA       NA  5.8353e-05  2.5164e-05  0.00013531      NA      NA  0.83977     0.83732     0.84218         NA      NA  0.047601        NA      NA  0.83475    0.80986     0.85964       NA     NA  0.090877        NA      NA 1031.0259   397.84763  2671.91343       NA       NA  6.93831  5.98607    7.89055        NA        NA  0.99806  0.99622   0.99991       NA       NA -0.89534  -0.89699  -0.89369       NA      NA  0.052015    0.035434    0.068596        NA       NA  0.93606    0.93486    0.93727       NA      NA  0.95076   0.94976     0.95177        NA       NA  0.95421           NA        NA 0.68259         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  MIN_SQUARE     9           >=273       >=273      NA         0.05  CTS       61807 0.99041     0.98961    0.99114           NA        NA 0.8318     0.82883   0.83473           NA        NA 0.8413  0.83839 0.84416      NA      NA   0.83986         NA        NA  0.83981    0.8369     0.84268          NA       NA  0.99494    0.99435    0.99547          NA       NA  0.005059   0.0045296  0.0056499        NA       NA  5.8353e-05  2.1661e-05  0.00015719      NA      NA  0.83977     0.83685     0.84264         NA      NA  0.047601        NA      NA  0.83475    0.8051      0.8644        NA     NA  0.090877        NA      NA 1031.0259   331.50571  3206.62474       NA       NA  6.93831  5.80365    8.07297        NA        NA  0.99806  0.99587   1.00026       NA       NA -0.89534  -0.8973   -0.89337       NA      NA  0.052015    0.032258    0.071772        NA       NA  0.93606    0.93463    0.9375        NA      NA  0.95076   0.94957     0.95196        NA       NA  0.95421           NA        NA 0.68259         NA         NA      0.5
