VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV  OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2   CL_3 VALUE_3   CL_4 VALUE_4   CL_5 VALUE_5  CL_6 VALUE_6   CL_7 VALUE_7   CL_8 VALUE_8     CL_9 VALUE_9   CL_10 VALUE_10  CL_11 VALUE_11  CL_12 VALUE_12  CL_13 VALUE_13  CL_14 VALUE_14  CL_15 VALUE_15 CL_16 VALUE_16  CL_17 VALUE_17 CL_18 VALUE_18   CL_19 VALUE_19
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 TMP      K          P850-700 TMP     NA        P850-700 ADPUPA DTC166  NEAREST     1           <=273       <=273      NA         NA    ECLV        395 0.40506      0.96875     19 0.05  0.59574   0.1  0.80851  0.15  0.87943   0.2  0.91489  0.25  0.93617  0.3  0.95035  0.35  0.96049   0.4  0.96809    0.45  0.96875    0.5  0.96875   0.55  0.96875    0.6  0.96875   0.65  0.96875    0.7  0.96875   0.75  0.96875   0.8  0.96875   0.85  0.96875   0.9   0.96875   0.95   0.96875
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 TMP      K          P850-700 TMP     NA        P850-700 ADPUPA DTC166  NEAREST     1           >273        >273       NA         NA    ECLV        395 0.59494      0.96875     19 0.05  0.96875   0.1  0.96875  0.15  0.96875   0.2  0.96875  0.25  0.96875  0.3  0.96875  0.35  0.96875   0.4  0.96875    0.45  0.96875    0.5  0.96875   0.55  0.96875    0.6  0.96809   0.65  0.96049    0.7  0.95035   0.75  0.93617   0.8  0.91489   0.85  0.87943   0.9   0.80851   0.95   0.59574
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 TMP      K          P850-700 TMP     NA        P850-700 ADPUPA LMV     NEAREST     1           <=273       <=273      NA         NA    ECLV         43 0.11628      0.6         19 0.05  0         0.1  0.52632  0.15  0.6       0.2  0.6      0.25  0.6      0.3  0.6      0.35  0.6       0.4  0.6        0.45  0.6        0.5  0.6       0.55  0.6        0.6  0.6       0.65  0.6        0.7  0.6       0.75  0.6       0.8  0.6       0.85  0.6       0.9   0.6       0.95   0.6
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 TMP      K          P850-700 TMP     NA        P850-700 ADPUPA LMV     NEAREST     1           >273        >273       NA         NA    ECLV         43 0.88372      0.6         19 0.05  0.6       0.1  0.6      0.15  0.6       0.2  0.6      0.25  0.6      0.3  0.6      0.35  0.6       0.4  0.6        0.45  0.6        0.5  0.6       0.55  0.6        0.6  0.6       0.65  0.6        0.7  0.6       0.75  0.6       0.8  0.6       0.85  0.6       0.9   0.52632   0.95   0
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 TMP      K          P850-700 TMP     NA        P850-700 ADPUPA LAND_L0 NEAREST     1           <=273       <=273      NA         NA    ECLV        664 0.40964      0.95671     19 0.05  0.55357   0.1  0.78316  0.15  0.85969   0.2  0.89796  0.25  0.92092  0.3  0.93622  0.35  0.94716   0.4  0.95536    0.45  0.95488    0.5  0.95221   0.55  0.94894    0.6  0.94485   0.65  0.9396     0.7  0.9326    0.75  0.92279   0.8  0.90809   0.85  0.88358   0.9   0.83456   0.95   0.6875
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 TMP      K          P850-700 TMP     NA        P850-700 ADPUPA LAND_L0 NEAREST     1           >273        >273       NA         NA    ECLV        664 0.59036      0.95671     19 0.05  0.6875    0.1  0.83456  0.15  0.88358   0.2  0.90809  0.25  0.92279  0.3  0.9326   0.35  0.9396    0.4  0.94485    0.45  0.94894    0.5  0.95221   0.55  0.95488    0.6  0.95536   0.65  0.94716    0.7  0.93622   0.75  0.92092   0.8  0.89796   0.85  0.85969   0.9   0.78316   0.95   0.55357
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC DTC165  NEAREST     1           >5          >5         NA         NA    ECLV        980 0.020408     0.096875    19 0.05  0.092105  0.1  0.083333 0.15  0.073529  0.2  0.0625   0.25  0.05     0.3  0.035714 0.35  0.019231  0.4 -2.8334e-16 0.45 -0.022727   0.5 -0.05      0.55 -0.083333   0.6 -0.125     0.65 -0.17857    0.7 -0.25      0.75 -0.35      0.8 -0.5       0.85 -0.75      0.9  -1.25      0.95  -2.75
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC DTC166  NEAREST     1           >5          >5         NA         NA    ECLV       3168 0.095644     0.61016     19 0.05  0.30366   0.1  0.60579  0.15  0.55251   0.2  0.49257  0.25  0.42464  0.3  0.34701  0.35  0.25743   0.4  0.15292    0.45  0.029403   0.5 -0.11881   0.55 -0.29996    0.6 -0.5264    0.65 -0.81754    0.7 -1.20572   0.75 -1.74917   0.8 -2.56436   0.85 -3.92299   0.9  -6.64026   0.95 -14.79208
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC LMV     NEAREST     1           >5          >5         NA         NA    ECLV        393 0           NA           19 0.05 NA         0.1 NA        0.15 NA         0.2 NA        0.25 NA        0.3 NA        0.35 NA         0.4 NA          0.45 NA          0.5 NA         0.55 NA          0.6 NA         0.65 NA          0.7 NA         0.75 NA         0.8 NA         0.85 NA         0.9  NA         0.95  NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        Z10      UGRD    NA        Z10      ADPSFC LAND_L0 NEAREST     1           >5          >5         NA         NA    ECLV       4114 0.072922     0.58277     19 0.05  0.4064    0.1  0.55778  0.15  0.50745   0.2  0.45083  0.25  0.38667  0.3  0.31333  0.35  0.22872   0.4  0.13       0.45  0.013333   0.5 -0.12667   0.55 -0.29778    0.6 -0.51167   0.65 -0.78667    0.7 -1.15333   0.75 -1.66667   0.8 -2.43667   0.85 -3.72      0.9  -6.28667   0.95 -13.98667
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC DTC165  NEAREST     1           >5          >5         NA         NA    ECLV        980 0.0020408    0           19 0.05  0         0.1  0        0.15  0         0.2  0        0.25  0        0.3  0        0.35  0         0.4  0          0.45  0          0.5  0         0.55  0          0.6  0         0.65  0          0.7  0         0.75  0         0.8  0         0.85  0         0.9   0         0.95   0
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC DTC166  NEAREST     1           >5          >5         NA         NA    ECLV       3168 0.0041035    0.60936     19 0.05  0.53846   0.1  0.45299  0.15  0.35747   0.2  0.25     0.25  0.12821  0.3 -0.010989 0.35 -0.1716    0.4 -0.35897    0.45 -0.58042    0.5 -0.84615   0.55 -1.17094    0.6 -1.57692   0.65 -2.0989     0.7 -2.79487   0.75 -3.76923   0.8 -5.23077   0.85 -7.66667   0.9 -12.53846   0.95 -27.15385
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC LMV     NEAREST     1           >5          >5         NA         NA    ECLV        393 0           NA           19 0.05 NA         0.1 NA        0.15 NA         0.2 NA        0.25 NA        0.3 NA        0.35 NA         0.4 NA          0.45 NA          0.5 NA         0.55 NA          0.6 NA         0.65 NA          0.7 NA         0.75 NA         0.8 NA         0.85 NA         0.9  NA         0.95  NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC LAND_L0 NEAREST     1           >5          >5         NA         NA    ECLV       4114 0.0080214    0.72066     19 0.05  0.68421   0.1  0.63636  0.15  0.58289   0.2  0.52273  0.25  0.45455  0.3  0.37662  0.35  0.28671   0.4  0.18182    0.45  0.057851   0.5 -0.090909  0.55 -0.27273    0.6 -0.5       0.65 -0.79221    0.7 -1.18182   0.75 -1.72727   0.8 -2.54545   0.85 -3.90909   0.9  -6.63636   0.95 -14.81818
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        P850-700 UGRD    NA        P850-700 ADPUPA DTC165  NEAREST     1           >5          >5         NA         NA    ECLV        195 0.16923      0.69641     19 0.05 -0.08642   0.1  0.46914  0.15  0.65432   0.2  0.68939  0.25  0.67677  0.3  0.66234  0.35  0.64569   0.4  0.62626    0.45  0.60331    0.5  0.57576   0.55  0.54209    0.6  0.5       0.65  0.44589    0.7  0.37374   0.75  0.27273   0.8  0.12121   0.85 -0.13131   0.9  -0.63636   0.95  -2.15152
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        P850-700 UGRD    NA        P850-700 ADPUPA DTC166  NEAREST     1           >5          >5         NA         NA    ECLV        359 0.62953      0.86153     19 0.05 -1.35338   0.1 -0.15038  0.15  0.25063   0.2  0.45113  0.25  0.57143  0.3  0.65163  0.35  0.70892   0.4  0.75188    0.45  0.7853     0.5  0.81203   0.55  0.8339     0.6  0.85213   0.65  0.85525    0.7  0.83628   0.75  0.80973   0.8  0.76991   0.85  0.70354   0.9   0.5708    0.95   0.17257
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        P850-700 UGRD    NA        P850-700 ADPUPA LMV     NEAREST     1           >5          >5         NA         NA    ECLV         38 0.68421      0.54487     19 0.05 -1         0.1 -0.16667  0.15  0.11111   0.2  0.25     0.25  0.33333  0.3  0.38889  0.35  0.42857   0.4  0.45833    0.45  0.48148    0.5  0.5       0.55  0.51515    0.6  0.52778   0.65  0.53846    0.7  0.51282   0.75  0.38462   0.8  0.19231   0.85 -0.12821   0.9  -0.76923   0.95  -2.69231
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        P850-700 UGRD    NA        P850-700 ADPUPA LAND_L0 NEAREST     1           >5          >5         NA         NA    ECLV        609 0.42529      0.86062     19 0.05 -0.4       0.1  0.31429  0.15  0.55238   0.2  0.67143  0.25  0.74286  0.3  0.79048  0.35  0.82449   0.4  0.85       0.45  0.85609    0.5  0.84556   0.55  0.83269    0.6  0.8166    0.65  0.79592    0.7  0.76834   0.75  0.72973   0.8  0.67181   0.85  0.57529   0.9   0.38224   0.95  -0.19691
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        P850-700 VGRD    NA        P850-700 ADPUPA DTC165  NEAREST     1           >5          >5         NA         NA    ECLV        195 0.45128      0.63052     19 0.05 -2.85981   0.1 -0.8972   0.15 -0.24299   0.2  0.084112 0.25  0.28037  0.3  0.41121  0.35  0.50467   0.4  0.57477    0.45  0.62928    0.5  0.60227   0.55  0.56692    0.6  0.52273   0.65  0.46591    0.7  0.39015   0.75  0.28409   0.8  0.125     0.85 -0.14015   0.9  -0.67045   0.95  -2.26136
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        P850-700 VGRD    NA        P850-700 ADPUPA DTC166  NEAREST     1           >5          >5         NA         NA    ECLV        359 0.052925     0.70743     19 0.05  0.69118   0.1  0.67836  0.15  0.64396   0.2  0.60526  0.25  0.5614   0.3  0.51128  0.35  0.45344   0.4  0.38596    0.45  0.30622    0.5  0.21053   0.55  0.093567   0.6 -0.052632  0.65 -0.2406     0.7 -0.49123   0.75 -0.84211   0.8 -1.36842   0.85 -2.24561   0.9  -4         0.95  -9.26316
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        P850-700 VGRD    NA        P850-700 ADPUPA LMV     NEAREST     1           >5          >5         NA         NA    ECLV         38 0           NA           19 0.05 NA         0.1 NA        0.15 NA         0.2 NA        0.25 NA        0.3 NA        0.35 NA         0.4 NA          0.45 NA          0.5 NA         0.55 NA          0.6 NA         0.65 NA          0.7 NA         0.75 NA         0.8 NA         0.85 NA         0.9  NA         0.95  NA
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        P850-700 VGRD    NA        P850-700 ADPUPA LAND_L0 NEAREST     1           >5          >5         NA         NA    ECLV        609 0.20361      0.69039     19 0.05 -0.30515   0.1  0.35464  0.15  0.57457   0.2  0.68454  0.25  0.67473  0.3  0.65553  0.35  0.63337   0.4  0.60753    0.45  0.57698    0.5  0.54032   0.55  0.49552    0.6  0.43952   0.65  0.36751    0.7  0.27151   0.75  0.1371    0.8 -0.064516  0.85 -0.40054   0.9  -1.07258   0.95  -3.08871
